,Time,U_mpers,V_mpers,date,ws_mpers_D2A1,ws_dir_degree_D2A1,dirn_D2A1
6961,1,4.5752945,7.4830647,2006-07-09,8.77095075040992,148.5575555208126,South_West
6962,2,4.1158547,9.0203285,2006-07-09,9.914967784084038,155.47342311907417,South_West
6963,3,2.6114902,9.724073,2006-07-09,10.068638278040632,164.96739024510208,South
6964,4,1.3062418,9.561219,2006-07-09,9.650035046880825,172.2204843088059,South
6965,5,-0.2252878,11.51507,2006-07-09,11.517273622595273,181.12082632071008,South
6966,6,1.3562083,11.324787,2006-07-09,11.405704780869874,173.1710231229987,South
6967,7,5.1961055,12.005333,2006-07-09,13.08157226055107,156.596245646626,South_West
6968,8,0.9060404,13.053129,2006-07-09,13.08453613610636,176.02936888087243,South
6969,9,2.3703234,11.814039,2006-07-09,12.049479263192602,168.65502451869173,South
6970,10,0.94138634,12.30316,2006-07-09,12.339122911566227,175.6244923762593,South
6971,11,0.97386396,11.28989,2006-07-09,11.331814824849852,175.06987973745328,South
6972,12,1.8778675,12.676075,2006-07-09,12.814416247070378,171.57333853551845,South
6973,13,-0.80469376,11.16987,2006-07-09,11.198818145870703,184.12055301671285,South
6974,14,1.7195939999999998,11.580291,2006-07-09,11.707268817684039,171.5536887862288,South
6975,15,-0.4067664,11.198894500000002,2006-07-09,11.206279352501403,182.08018362525843,South
6976,16,2.466945,11.974286,2006-07-09,12.225765531974714,168.358788384682,South
6977,17,5.9479227,11.321541,2006-07-09,12.788865276476107,152.28420948638822,South_West
6978,18,5.82536,9.035979,2006-07-09,10.750987657794097,147.19073195546235,South_West
6979,19,5.963629,9.223282,2006-07-09,10.983342009660129,147.11392705758948,South_West
6980,20,6.2290516,10.920624,2006-07-09,12.572235775105339,150.29985097848368,South_West
6981,21,5.3061120000000015,12.415882,2006-07-09,13.502183171415947,156.85983773276308,South_West
6982,22,7.7739077,10.894745,2006-07-09,13.383912340685152,144.49037526643195,South_West
6983,23,9.450361,7.393554700000001,2006-07-09,11.998915539839969,128.03809279794282,South_West
5208,0,7.9617844,6.0445995,2006-07-10,9.996359034542708,127.2058264852567,South_West
5209,1,9.697153,5.383376599999999,2006-07-10,11.091236176497034,119.03685429481976,South_West
5210,2,8.82218,6.572227000000002,2006-07-10,11.001137563539919,126.68486984235662,South_West
5211,3,9.591075,6.3064870000000015,2006-07-10,11.478697571449212,123.32640115240693,South_West
5212,4,10.657072,6.260867,2006-07-10,12.360082491831234,120.43358507068845,South_West
5213,5,11.276415,5.169797,2006-07-10,12.405012546282814,114.62961151464378,South_West
5214,6,11.988714,1.1135979,2006-07-10,12.040322406675013,95.30681619724426,West
5215,7,9.670264,-3.4910626,2006-07-10,10.281124642120371,70.14990762719972,West
5216,8,8.092703,-4.6912107,2006-07-10,9.354106033074647,59.89981529974463,West
5217,9,7.688436500000001,-3.4893885,2006-07-10,8.443215496389069,65.58912937141402,West
5218,10,5.955744,-2.9982033,2006-07-10,6.667841451449403,63.27868874074596,West
5219,11,5.634077,-2.63251,2006-07-10,6.2187565109134955,64.95577130073636,West
5220,12,5.2197213,-1.9699514,2006-07-10,5.579085854155289,69.32321879067122,West
5221,13,4.307829,-1.1930997,2006-07-10,4.469997492994945,74.51935524012204,West
