,Time,U_mpers,V_mpers,date,ws_mpers_CTRL,ws_dir_degree_CTRL,dirn_CTRL,scenario
3475,19,14.396321,1.4380511,2006-10-28,14.467966315320623,95.70436316216326,West,CTRL
3476,20,13.20834,-1.6433995,2006-10-28,13.310184351548262,82.90763008537436,West,CTRL
3477,21,13.308376,-4.541638400000001,2006-10-28,14.061982474520816,71.15719480834142,West,CTRL
3478,22,12.393152,-7.454146400000001,2006-10-28,14.46217532212001,58.974227113040186,West,CTRL
3479,23,11.433102,-3.7503486000000006,2006-10-28,12.032495001616494,71.83919222787952,West,CTRL
696,0,10.988986,-5.8004656,2006-10-29,12.425909000350009,62.172955345203434,West,CTRL
697,1,10.892084,-6.8682547000000005,2006-10-29,12.876739357738359,57.76557364659501,West,CTRL
698,2,8.24398,-9.045885,2006-10-29,12.238923223618366,42.34452121394443,North_West,CTRL
699,3,4.785655,-10.563097,2006-10-29,11.596616403521935,24.3731009289081,North_West,CTRL
700,4,-1.955579,-5.4253254,2006-10-29,5.767013518375535,340.1781107121505,North,CTRL
701,5,-3.433628,-4.301927,2006-10-29,5.504214490344013,321.40451670889695,North_East,CTRL
702,6,-5.376139599999999,-4.6277833,2006-10-29,7.093606647569842,310.72188384262523,North_East,CTRL
703,7,-6.3581038,-3.790596,2006-10-29,7.402303828321993,300.8026956594117,North_East,CTRL
704,8,-6.273233,-3.4691827000000006,2006-10-29,7.168589880741421,298.94318727301095,North_East,CTRL
705,9,-5.773905,-2.7613227000000005,2006-10-29,6.400225152489582,295.55907578898365,North_East,CTRL
706,10,-6.294399299999999,-1.7523049,2006-10-29,6.5337611687606465,285.55673067125093,East,CTRL
707,11,-4.842917,-0.5651579000000001,2006-10-29,4.87578183687718,276.65618653482306,East,CTRL
708,12,-3.8629732,0.26366648,2006-10-29,3.8719609962645323,266.09534382870737,East,CTRL
709,13,-1.6692881999999998,-0.83095384,2006-10-29,1.8646735314445757,296.4636315492993,North_East,CTRL
710,14,-0.4442309,0.18365265,2006-10-29,0.48069677382611226,247.53896200818474,East,CTRL
711,15,0.43219358,1.4257728,2006-10-29,1.4898387053010325,163.13640376913628,South,CTRL
712,16,2.5501459,2.1470962000000005,2006-10-29,3.333656581494448,130.09571353997575,South_West,CTRL
713,17,5.192628,1.0567684,2006-10-29,5.299070201235549,101.50335124149494,West,CTRL
714,18,4.808344,-7.728557,2006-10-29,9.10223957741088,31.887927598973427,North_West,CTRL
715,19,5.432375,-6.948967,2006-10-29,8.820365100590452,38.01662056071908,North_West,CTRL
716,20,5.739073,-6.5648365,2006-10-29,8.719749834201739,41.16041403822131,North_West,CTRL
717,21,4.0809817000000015,-4.500736,2006-10-29,6.075445348073744,42.19974501630339,North_West,CTRL
718,22,5.596528,-4.59249,2006-10-29,7.2396194689281845,50.627825375453426,North_West,CTRL
719,23,7.6519995,-3.82124,2006-10-29,8.553067957499241,63.46346753204933,West,CTRL
2520,0,6.556897599999999,-4.040811,2006-10-30,7.7020165979181545,58.35577004638252,West,CTRL
2521,1,7.596692,-2.853336,2006-10-30,8.114878660322654,69.41369939804989,West,CTRL
2522,2,8.939995,-2.0859363,2006-10-30,9.180122049716044,76.86635777263018,West,CTRL
2523,3,8.534572,-1.9016206,2006-10-30,8.74385956712071,77.43889532519206,West,CTRL
2524,4,9.124673,-1.2906084,2006-10-30,9.2154938771115,81.94939557184622,West,CTRL
2525,5,9.249814,-0.7414056,2006-10-30,9.279479581221533,85.41733597473811,West,CTRL
2526,6,8.163801,-0.24503103,2006-10-30,8.167477393495732,88.28082159918182,West,CTRL
2527,7,7.177424,2.0279224,2006-10-30,7.458410322327256,105.77720465437301,West,CTRL
2528,8,8.981491,3.8680549,2006-10-30,9.779009627385333,113.30007414274948,South_West,CTRL
2529,9,10.047739,6.1869984,2006-10-30,11.799830855301424,121.62311071039662,South_West,CTRL
2530,10,10.108218,5.7320123,2006-10-30,11.620328572930944,119.55603616534438,South_West,CTRL
2531,11,10.128782,7.1793265,2006-10-30,12.41510989871319,125.3291867792031,South_West,CTRL
2532,12,9.590254,7.110937,2006-10-30,11.938944543069333,126.55602374035624,South_West,CTRL
2533,13,9.955793,8.8246,2006-10-30,13.303810710426129,131.55308728365569,South_West,CTRL
2534,14,10.785715,8.938057,2006-10-30,14.007873178911707,129.64833780847925,South_West,CTRL
2535,15,10.330209,8.124077999999999,2006-10-30,13.142064576533057,128.18288688517794,South_West,CTRL
2536,16,11.683512,4.442253599999999,2006-10-30,12.49952277892468,110.81758483694674,West,CTRL
2537,17,11.541826,6.222047,2006-10-30,13.112117154925249,118.3285246655533,South_West,CTRL
2538,18,16.450956,3.7854283,2006-10-30,16.8808595968445,102.95841556350008,West,CTRL
2539,19,12.1893425,3.3003120000000004,2006-10-30,12.62822750348006,105.14982770140932,West,CTRL
2540,20,16.181747,3.987612,2006-10-30,16.665832875513694,103.84338188605636,West,CTRL
2541,21,15.042164,2.9603279,2006-10-30,15.33069597501739,101.13363986990397,West,CTRL
2542,22,15.9777565,4.295692,2006-10-30,16.545140450662736,105.04838557561729,West,CTRL
2543,23,16.177001999999998,5.5442624,2006-10-30,17.10070873584068,108.91786736779346,West,CTRL
2088,0,17.858088000000006,3.9486065,2006-10-31,18.289417713737812,102.46808090131606,West,CTRL
2089,1,17.82455,3.3403907,2006-10-31,18.134850226322424,100.61433765657213,West,CTRL
2090,2,13.893984,6.8717084,2006-10-31,15.500424759563415,116.3161506759251,South_West,CTRL
2091,3,12.269652,9.896723,2006-10-31,15.763549293856158,128.88970900497844,South_West,CTRL
2092,4,15.307304,9.031183,2006-10-31,17.772895715890108,120.54025400653065,South_West,CTRL
2093,5,16.317657,5.7299414,2006-10-31,17.29445455679603,109.34871256855897,West,CTRL
2094,6,16.994148000000006,1.312738,2006-10-31,17.044774780047643,94.41712515164485,West,CTRL
2095,7,14.947806,2.6836135,2006-10-31,15.186793131896485,100.17801352953283,West,CTRL
2096,8,16.448244,2.0283887,2006-10-31,16.572841983251504,97.03019077710582,West,CTRL
2097,9,16.52444,5.114783,2006-10-31,17.297922489440428,107.19877973944443,West,CTRL
2098,10,16.320541,4.5519404,2006-10-31,16.94344179728054,105.58424733961971,West,CTRL
2099,11,15.038416,5.262429,2006-10-31,15.932580292253261,109.28659562848921,West,CTRL
2100,12,15.975958,4.926106,2006-10-31,16.718186335275725,107.13688240002955,West,CTRL
2101,13,13.622614000000002,2.5753806,2006-10-31,13.86391710260316,100.70552669305164,West,CTRL
2102,14,11.732013,-11.139263,2006-10-31,16.177864791601454,46.4845902121489,North_West,CTRL
2103,15,11.993098,-15.21742,2006-10-31,19.3753521540643,38.24222349090262,North_West,CTRL
2104,16,13.564314,-15.941843,2006-10-31,20.931626131938362,40.39320885216695,North_West,CTRL
2105,17,14.759264000000002,-16.263996,2006-10-31,21.96254629385473,42.223139049422386,North_West,CTRL
2106,18,16.285065,-16.431194,2006-10-31,23.13411935475092,44.74408689920291,North_West,CTRL
2107,19,17.426039000000006,-16.373726,2006-10-31,23.911623498888513,46.783255713684,North_West,CTRL
2108,20,18.429558,-16.533073,2006-10-31,24.758657291918983,48.10486366364269,North_West,CTRL
2109,21,17.689,-16.28656,2006-10-31,24.044807290423435,47.3637079773951,North_West,CTRL
2110,22,16.571535,-16.365779999999994,2006-10-31,23.290653216786875,45.357914413181135,North_West,CTRL
2111,23,10.601273,-13.823217,2006-10-31,17.420342058915434,37.48524551288428,North_West,CTRL
3624,0,-6.950983,-20.02085,2006-11-01,21.19317341477649,340.8536529157037,North,CTRL
3625,1,-3.7483494,-22.296928,2006-11-01,22.609801446754556,350.45720274344325,North,CTRL
3626,2,-4.345242,-21.882614,2006-11-01,22.30986157535631,348.7688422835771,North,CTRL
3627,3,-4.1417503,-22.271791,2006-11-01,22.653625976766527,349.4653883347987,North,CTRL
3628,4,-3.9112973,-21.380713,2006-11-01,21.7355270227652,349.63318144750383,North,CTRL
3629,5,-3.3158197,-20.314405,2006-11-01,20.583238588398405,350.7296450555337,North,CTRL
3630,6,-2.6520338,-19.3387,2006-11-01,19.519697768314508,352.1913878308408,North,CTRL
3631,7,-3.0606813,-17.791452,2006-11-01,18.052798516808238,350.2388935427824,North,CTRL
3632,8,-3.5079260000000003,-16.404873000000002,2006-11-01,16.775738522270938,347.92996894907014,North,CTRL
3633,9,-3.600102,-15.805222,2006-11-01,16.210051723535248,347.1681394330487,North,CTRL
3634,10,-3.3679605,-14.949269,2006-11-01,15.32396167979812,347.3036575957741,North,CTRL
3635,11,-2.8938580000000003,-14.171122,2006-11-01,14.463578840074403,348.45842280544355,North,CTRL
3636,12,-2.1003828,-13.676301,2006-11-01,13.836647605151216,351.26883144947476,North,CTRL
3637,13,-1.3994973,-13.354742000000002,2006-11-01,13.427871260154058,354.01757954159837,North,CTRL
3638,14,-0.8989190999999999,-13.25597,2006-11-01,13.286413970264693,356.1205751189608,North,CTRL
3639,15,-0.32130024,-12.322199,2006-11-01,12.326387225778081,358.5063561076063,North,CTRL
3640,16,0.21356405,-12.124254,2006-11-01,12.12613477823698,1.0091386584756634,North,CTRL
3641,17,0.117336735,-11.534538,2006-11-01,11.535134796907423,0.5828293955560042,North,CTRL
3642,18,0.51609147,-11.504099,2006-11-01,11.515669507553946,2.5686540061715135,North,CTRL
3643,19,0.88934815,-10.692372,2006-11-01,10.729294437114326,4.754686102377065,North,CTRL
3644,20,0.23556848,-9.156709,2006-11-01,9.159738654538703,1.4736848379870082,North,CTRL
3645,21,0.80067635,-10.450327,2006-11-01,10.480954967195418,4.381291064400486,North,CTRL
3646,22,0.06251465,-9.900854,2006-11-01,9.901051358859858,0.361764551267612,North,CTRL
3647,23,0.35906145,-11.080044,2006-11-01,11.085860371067826,1.8560854700138805,North,CTRL
5352,0,4.943843,-13.519039,2006-11-02,14.394651753070304,20.087206077075365,North,CTRL
5353,1,6.0481596,-13.691564,2006-11-02,14.967937710759227,23.833133724071345,North_West,CTRL
5354,2,8.239261,-14.854414000000002,2006-11-02,16.986436857372915,29.015708990326722,North_West,CTRL
5355,3,0.8675881999999999,-12.0776615,2006-11-02,12.108782622268906,4.108734452007013,North,CTRL
5356,4,1.6175339,-12.8558445,2006-11-02,12.95720470340071,7.171322053364648,North,CTRL
5357,5,1.1562669,-10.996362,2006-11-02,11.056985591881704,6.0025905558210155,North,CTRL
5358,6,-0.45122087,-13.157711,2006-11-02,13.16544564506058,358.03591035046213,North,CTRL
5359,7,5.98998,-10.394555,2006-11-02,11.99694269588819,29.95318385232288,North_West,CTRL
5360,8,4.86626,-10.880342,2006-11-02,11.918990243496468,24.09669937455557,North_West,CTRL
5361,9,1.0758871,-8.149737,2006-11-02,8.22044683828777,7.5204120702044435,North,CTRL
5362,10,4.242946599999999,-11.804369,2006-11-02,12.543752362774566,19.770398976613762,North,CTRL
5363,11,-3.9523227,-12.1124325,2006-11-02,12.740952703467334,341.9283416650458,North,CTRL
5364,12,-0.90927696,-5.5156846,2006-11-02,5.590130695848175,350.63881630741736,North,CTRL
5365,13,-2.8045602,-11.492851,2006-11-02,11.830096450309483,346.28633014985616,North,CTRL
5366,14,2.606749,-10.907437,2006-11-02,11.214603080714449,13.440907472913153,North,CTRL
5367,15,1.5805979,-12.540558,2006-11-02,12.639773916999008,7.183616597852534,North,CTRL
5368,16,3.529707,-11.102608,2006-11-02,11.650181797187244,17.63634121108113,North,CTRL
5369,17,3.0585554,-9.356415,2006-11-02,9.843640728261782,18.10225499723302,North,CTRL
5370,18,-2.7186325,-11.554827,2006-11-02,11.870340756270869,346.7601863786419,North,CTRL
5371,19,0.85385215,-9.341113,2006-11-02,9.380056267039587,5.222776840896387,North,CTRL
5372,20,-1.1946077,-9.575829,2006-11-02,9.65005640367663,352.8889519625415,North,CTRL
5373,21,-1.2078233,-8.74836,2006-11-02,8.831344167997468,352.1392767385528,North,CTRL
5374,22,-0.9112569,-7.934817,2006-11-02,7.986971263331715,353.4486909676008,North,CTRL
5375,23,-0.2453069,-7.4107437,2006-11-02,7.414802604404065,358.10411470521143,North,CTRL
7800,0,0.34872937,-7.0540853000000014,2006-11-03,7.06270002146323,2.8301993316837013,North,CTRL
7801,1,0.17672978,-6.3859816,2006-11-03,6.388426598989567,1.5852357933457881,North,CTRL
7802,2,0.049790338,-6.088068,2006-11-03,6.088271597948152,0.46857436997755997,North,CTRL
7803,3,1.3104765,-5.6132097000000005,2006-11-03,5.7641540396858195,13.141065181505994,North,CTRL
7804,4,1.2457888,-3.7544875,2006-11-03,3.9557762982582436,18.356529568679093,North,CTRL
7805,5,0.38027138,-4.0633,2006-11-03,4.081055404236397,5.346557593651866,North,CTRL
7806,6,2.0097256000000003,-6.560725,2006-11-03,6.861640438912575,17.031227896081788,North,CTRL
7807,7,0.4763543,-6.096992,2006-11-03,6.115572325399521,4.467409383369926,North,CTRL
7808,8,1.8685117,-6.347903700000002,2006-11-03,6.617191047378834,16.401844346514793,North,CTRL
7809,9,1.8894048,-4.47466,2006-11-03,4.857204197258238,22.891680868427557,North_West,CTRL
7810,10,2.3589485,-4.247264,2006-11-03,4.858383425723854,29.0479793618859,North_West,CTRL
7811,11,1.6363534,-4.4136224,2006-11-03,4.707198226065408,20.342294897479874,North,CTRL
7812,12,1.9295518,-4.1452703,2006-11-03,4.572355630191655,24.961165366847837,North_West,CTRL
7813,13,2.2519352,-3.3980336,2006-11-03,4.076499048414951,33.53311974350732,North_West,CTRL
7814,14,3.4561043,-2.1896715,2006-11-03,4.0913711895146765,57.64302738805396,West,CTRL
7815,15,4.615834,-2.66183,2006-11-03,5.3283451900619205,60.02908260155229,West,CTRL
7816,16,4.6081486,-3.2519002,2006-11-03,5.640025570016682,54.78996426733915,North_West,CTRL
7817,17,2.5342498,-4.9977655,2006-11-03,5.6035776109366315,26.88849836345866,North_West,CTRL
7818,18,5.5680776,-7.7776995,2006-11-03,9.565359254723369,35.59898530798012,North_West,CTRL
7819,19,6.2199078000000005,-6.6897125,2006-11-03,9.134522777526863,42.915821511216976,North_West,CTRL
7820,20,7.0905023,-6.4043527000000005,2006-11-03,9.554630101280875,47.91071303589958,North_West,CTRL
7821,21,7.258586,-6.195938,2006-11-03,9.543412304791195,49.515887552013176,North_West,CTRL
7822,22,6.5796003,-5.7287836,2006-11-03,8.724110364007842,48.9542790013624,North_West,CTRL
7823,23,6.870536,-6.990833800000001,2006-11-03,9.801837692316603,44.502763198316636,North_West,CTRL
4176,0,8.333591,-5.623663400000001,2006-11-04,10.053572946558878,55.98778519725564,North_West,CTRL
4177,1,9.709856,-4.183794,2006-11-04,10.572863177738185,66.68970045444412,West,CTRL
4178,2,9.541134,-4.2203045,2006-11-04,10.432842761140238,66.13888289561463,West,CTRL
4179,3,11.459942,-4.9859290000000005,2006-11-04,12.497590113154017,66.48736857938223,West,CTRL
4180,4,8.846435000000003,-3.1621623,2006-11-04,9.394609231935426,70.33054659476592,West,CTRL
4181,5,10.500376,-5.387726,2006-11-04,11.801927282967473,62.83771380917838,West,CTRL
4182,6,11.115213,-5.2802277,2006-11-04,12.3056395445022,64.59017262081741,West,CTRL
4183,7,11.158548,-5.001488,2006-11-04,12.228167306773653,65.85710774127267,West,CTRL
4184,8,11.078446,-5.001425,2006-11-04,12.155090201456384,65.70294356796717,West,CTRL
4185,9,11.795338,-4.435865,2006-11-04,12.601860848004511,69.390258577391,West,CTRL
4186,10,12.628658,-6.408178299999999,2006-11-04,14.161488340056453,63.09532956584387,West,CTRL
4187,11,10.699318,-7.133492,2006-11-04,12.85932011341144,56.307658681823,North_West,CTRL
4188,12,10.791346,-7.13737,2006-11-04,12.938129656508163,56.51944675321491,North_West,CTRL
4189,13,10.9442005,-6.9725504,2006-11-04,12.976593684967577,57.498787021627045,North_West,CTRL
4190,14,11.031145,-7.218804400000002,2006-11-04,13.183220280966422,56.799180354404406,North_West,CTRL
4191,15,11.522014,-6.838856699999999,2006-11-04,13.398759926923494,59.30887815770893,West,CTRL
4192,16,11.982889,-6.937208,2006-11-04,13.846099942640347,59.93232698445904,West,CTRL
4193,17,12.641178,-6.8908925000000005,2006-11-04,14.397353252394701,61.40454742652335,West,CTRL
4194,18,12.971947,-7.186297,2006-11-04,14.829506854343403,61.014093458632004,West,CTRL
4195,19,12.96447,-7.5983477,2006-11-04,15.027054606641826,59.62585411477913,West,CTRL
4196,20,14.04434,-8.526155000000001,2006-11-04,16.429814518722512,58.7385508272012,West,CTRL
4197,21,14.444685,-8.499113000000001,2006-11-04,16.75958968877204,59.52785607131923,West,CTRL
4198,22,14.532342000000002,-7.899965299999999,2006-11-04,16.54081061333356,61.47093644959496,West,CTRL
4199,23,14.611097,-7.7790213,2006-11-04,16.5528646442017,61.96893898339822,West,CTRL
48,0,13.91275,-8.386975999999999,2006-11-05,16.245183254955176,58.91730874909864,West,CTRL
49,1,14.436591,-8.967031500000003,2006-11-05,16.9947878369597,58.1542529668002,West,CTRL
50,2,14.38933,-9.486614,2006-11-05,17.235099739598144,56.60388817921169,North_West,CTRL
51,3,14.766342000000002,-10.214224,2006-11-05,17.95481071978037,55.32748420736837,North_West,CTRL
52,4,14.766146,-10.561504,2006-11-05,18.154460455638223,54.42570836682176,North_West,CTRL
53,5,13.952126000000002,-10.339821,2006-11-05,17.365877986209536,53.458119674398276,North_West,CTRL
54,6,13.088854,-9.953514,2006-11-05,16.443556184156517,52.74856289886422,North_West,CTRL
55,7,12.348151,-9.306991,2006-11-05,15.462758957989418,52.99410572256269,North_West,CTRL
56,8,12.598606,-8.909469999999997,2006-11-05,15.430603644191498,54.73285062020558,North_West,CTRL
57,9,13.287518,-10.516485,2006-11-05,16.94563635144898,51.63993757571713,North_West,CTRL
58,10,14.3695,-10.162231,2006-11-05,17.599814463435717,54.731729226325335,North_West,CTRL
59,11,12.768922,-8.862972000000003,2006-11-05,15.543411521119424,55.23529361348267,North_West,CTRL
60,12,13.637102,-9.728674,2006-11-05,16.75164615065278,54.496035734765876,North_West,CTRL
61,13,12.719931,-10.181652,2006-11-05,16.29302556598574,51.32451983093477,North_West,CTRL
62,14,12.694679,-8.643587,2006-11-05,15.357944886592414,55.749729475570206,North_West,CTRL
63,15,13.281662,-8.156395,2006-11-05,15.586190197680414,58.44551841642828,West,CTRL
64,16,13.511213,-8.038387,2006-11-05,15.721594775757897,59.24981218761315,West,CTRL
65,17,13.614569,-8.037778999999999,2006-11-05,15.810198616987769,59.44321696649037,West,CTRL
66,18,13.833666,-7.652984599999999,2006-11-05,15.809443010030211,61.04799537567429,West,CTRL
67,19,13.710059,-7.6844234,2006-11-05,15.716745234747192,60.729575279416906,West,CTRL
68,20,13.126632999999998,-7.926114,2006-11-05,15.33400720808768,58.87561142850518,West,CTRL
69,21,13.995443,-6.929598299999999,2006-11-05,15.617034205175191,63.65849394950544,West,CTRL
70,22,14.375471,-6.756945599999999,2006-11-05,15.88428406674976,64.82492735781071,West,CTRL
71,23,14.798846,-6.7588058,2006-11-05,16.26921321926262,65.45326635310451,West,CTRL
8304,0,15.212271,-7.630787,2006-11-06,17.018874792911838,63.36071868719385,West,CTRL
8305,1,15.58968,-7.666898,2006-11-06,17.372951604284285,63.81235611922632,West,CTRL
8306,2,15.078197,-7.2481565,2006-11-06,16.729847501376135,64.32619889468407,West,CTRL
8307,3,15.051056,-7.327396,2006-11-06,16.739922904719485,64.04151320987307,West,CTRL
8308,4,15.787472,-7.019885,2006-11-06,17.277819815127398,66.02772069333487,West,CTRL
8309,5,15.923771,-7.386039299999998,2006-11-06,17.55334895117127,65.11636988320949,West,CTRL
8310,6,16.554679999999998,-6.610947,2006-11-06,17.825881468786022,68.23119400375354,West,CTRL
8311,7,16.317698,-6.900875599999999,2006-11-06,17.71692275949408,67.07613731917665,West,CTRL
8312,8,15.490358,-6.919805499999999,2006-11-06,16.965697719987652,65.92887485110667,West,CTRL
8313,9,15.364639000000002,-6.3369617,2006-11-06,16.6201448606078,67.58688607321155,West,CTRL
8314,10,14.939619,-7.409253,2006-11-06,16.676008091961638,63.621044831537645,West,CTRL
8315,11,14.174644,-7.2772136,2006-11-06,15.933561130731604,62.824191400422826,West,CTRL
8316,12,14.114482999999998,-7.469010400000001,2006-11-06,15.968868047316226,62.1133929006852,West,CTRL
8317,13,13.7005,-7.0485506,2006-11-06,15.40732831514797,62.775359055267,West,CTRL
8318,14,13.577092000000002,-5.834486,2006-11-06,14.777640341430022,66.74534427321436,West,CTRL
8319,15,13.629981,-5.68202,2006-11-06,14.766913466962587,67.36988734721243,West,CTRL
8320,16,13.654028,-6.174589,2006-11-06,14.985260422952448,65.66668960350594,West,CTRL
8321,17,12.8884735,-6.230757,2006-11-06,14.315553847240812,64.19918753801808,West,CTRL
8322,18,12.519091,-5.5393305,2006-11-06,13.689843748359994,66.13201558213974,West,CTRL
8323,19,12.285959,-5.893771,2006-11-06,13.626493501635775,64.37222101755995,West,CTRL
8324,20,11.633159,-4.5487847000000015,2006-11-06,12.490869888291812,68.64356377058382,West,CTRL
8325,21,10.502476,-3.5762556000000005,2006-11-06,11.09466566630592,71.19549682428779,West,CTRL
8326,22,10.981757,-2.5072095,2006-11-06,11.264328044048577,77.13941003984255,West,CTRL
8327,23,12.266822,-0.6017531999999999,2006-11-06,12.281572736966314,87.19158700325721,West,CTRL
4704,0,13.363905,-1.4321122,2006-11-07,13.440420462262848,83.88337218288456,West,CTRL
4705,1,12.770362,-1.4348769,2006-11-07,12.850720498446677,83.58913886680541,West,CTRL
4706,2,13.686918,-2.0958018,2006-11-07,13.846447541647903,81.29423657710969,West,CTRL
4707,3,10.9203615,-2.7824855,2006-11-07,11.269273306136137,75.70531958335823,West,CTRL
4708,4,11.499446,-0.9755118,2006-11-07,11.540748744291042,85.15113938708383,West,CTRL
4709,5,12.454606,-1.938503,2006-11-07,12.604562844313364,81.15315552438477,West,CTRL
4710,6,12.368811,-2.0846128,2006-11-07,12.5432490240625,80.43339629279048,West,CTRL
4711,7,12.693985,-2.21118,2006-11-07,12.885129885749116,80.11872657225932,West,CTRL
4712,8,12.556187,-2.1102028,2006-11-07,12.732273474760776,80.45997645639567,West,CTRL
4713,9,12.726448,-2.473959,2006-11-07,12.964680938240825,78.999183973368,West,CTRL
4714,10,12.723343,-3.1929088,2006-11-07,13.117855148642496,75.91259866972494,West,CTRL
4715,11,12.813498,-3.5405660000000005,2006-11-07,13.293657833582147,74.55370779303298,West,CTRL
4716,12,12.129171,-3.1089728,2006-11-07,12.521281923923798,75.62335280124643,West,CTRL
4717,13,12.695085,-2.110456,2006-11-07,12.869312634525631,80.56135482562217,West,CTRL
4718,14,11.546968,-2.1387146,2006-11-07,11.74336281195796,79.50666546002634,West,CTRL
4719,15,11.156305,-2.1633985,2006-11-07,11.364129281331994,79.02557494928743,West,CTRL
4720,16,11.58573,-0.7201320999999999,2006-11-07,11.608088984598215,86.44325246788786,West,CTRL
4721,17,11.48719,-1.3873334,2006-11-07,11.570662386348308,83.11361390198842,West,CTRL
4722,18,12.031673,-0.48804444,2006-11-07,12.041567279816357,87.67716715640344,West,CTRL
4723,19,12.389509,0.41056353,2006-11-07,12.3963097602975,91.89797291744708,West,CTRL
4724,20,10.871965,1.3971016,2006-11-07,10.961364688849082,97.32266108556713,West,CTRL
4725,21,9.316765,-1.3698107,2006-11-07,9.416925794496816,81.63593059049029,West,CTRL
4726,22,8.954454,-1.4334353000000002,2006-11-07,9.068460905655495,80.90521455857723,West,CTRL
4727,23,10.627475,-2.7989852,2006-11-07,10.989883667511865,75.24493544139398,West,CTRL
7728,0,8.861168,-1.5773773000000002,2006-11-08,9.000467625117002,79.90649989165917,West,CTRL
7729,1,9.265911,0.9674996,2006-11-08,9.316284781817329,95.960935373612,West,CTRL
7730,2,7.4237022,0.8999367,2006-11-08,7.478050576072064,96.91194216981037,West,CTRL
7731,3,7.632392999999999,3.6413438,2006-11-08,8.45652455659223,115.50537587151175,South_West,CTRL
7732,4,6.9493356,4.5429735,2006-11-08,8.302522116991295,123.17375890921821,South_West,CTRL
7733,5,4.781082,5.2947807000000005,2006-11-08,7.133964378367508,137.91858937796522,South_West,CTRL
7734,6,6.809487299999999,5.6242676,2006-11-08,8.831845974951728,129.55486129076655,South_West,CTRL
7735,7,9.87705,4.0794916,2006-11-08,10.68636366670022,112.44196302762525,West,CTRL
7736,8,6.908225999999999,6.180505,2006-11-08,9.269424390009393,131.81768554647277,South_West,CTRL
7737,9,9.525325,5.512174,2006-11-08,11.00526594689565,120.05737361229502,South_West,CTRL
7738,10,10.577168,1.7231433,2006-11-08,10.716608872799217,99.25286064321514,West,CTRL
7739,11,10.3893795,1.529146,2006-11-08,10.501309150974285,98.372882333415,West,CTRL
7740,12,8.652237,2.6616669,2006-11-08,9.052385088512562,107.09934205870839,West,CTRL
7741,13,9.684683,1.661458,2006-11-08,9.826165452314193,99.73462811346607,West,CTRL
7742,14,9.684984,2.144088,2006-11-08,9.919477225741284,102.48296259089584,West,CTRL
7743,15,10.868572,3.9381328,2006-11-08,11.560049622281898,109.91754485226414,West,CTRL
7744,16,10.911671,5.5741787,2006-11-08,12.253000946371248,117.06001546920211,South_West,CTRL
7745,17,15.786158,-2.5374494,2006-11-08,15.988790881693474,80.86844970065172,West,CTRL
7746,18,13.821819,-0.25878322,2006-11-08,13.824241361597913,88.92738762134712,West,CTRL
7747,19,12.622736,-2.359161,2006-11-08,12.841304635807727,79.41368263761656,West,CTRL
7748,20,6.3435187000000015,-9.89389,2006-11-08,11.752841734208358,32.66617234999818,North_West,CTRL
7749,21,7.745660000000001,-7.7296467,2006-11-08,10.942700166888468,45.059287624885116,North_West,CTRL
7750,22,8.670036999999999,-8.949791000000003,2006-11-08,12.460670147510125,44.09037836058315,North_West,CTRL
7751,23,9.7529125,-9.426615,2006-11-08,13.563936471057406,45.974667713708854,North_West,CTRL
5976,0,8.32247,-10.77722,2006-11-09,13.616606692906275,37.676321386969335,North_West,CTRL
5977,1,8.670439,-11.068972,2006-11-09,14.060535323717408,38.0719615060538,North_West,CTRL
5978,2,7.8652587,-11.457185,2006-11-09,13.897099788882237,34.469262574894714,North_West,CTRL
5979,3,8.742994,-8.503167999999999,2006-11-09,12.19605715468159,45.79670665173626,North_West,CTRL
5980,4,13.49165,-9.984927,2006-11-09,16.78461756841153,53.495524031464065,North_West,CTRL
5981,5,14.568256,-9.322075,2006-11-09,17.295524426485628,57.38524597224394,North_West,CTRL
5982,6,13.387944,-12.152778,2006-11-09,18.081124347352407,47.76870423109147,North_West,CTRL
5983,7,12.672749,-12.32826,2006-11-09,17.68006113803346,45.789428810146035,North_West,CTRL
5984,8,12.260731,-12.853061,2006-11-09,17.763071291983323,43.64888113948861,North_West,CTRL
5985,9,12.844398,-12.795519,2006-11-09,18.130192124237542,45.10922644617798,North_West,CTRL
5986,10,12.805661,-12.516819,2006-11-09,17.906862135105694,45.65351852810398,North_West,CTRL
5987,11,11.941004,-13.922555,2006-11-09,18.34189505629233,40.61881095869882,North_West,CTRL
5988,12,13.226539,-14.206454999999998,2006-11-09,19.41042754772666,42.95424480293648,North_West,CTRL
5989,13,13.491501,-14.069023,2006-11-09,19.492511572589358,43.79956087715724,North_West,CTRL
5990,14,12.138744,-16.045534,2006-11-09,20.119847594917115,37.108181096502804,North_West,CTRL
5991,15,9.288413,-15.83828,2006-11-09,18.360983890221377,30.389635924015167,North_West,CTRL
5992,16,9.236132,-16.01965,2006-11-09,18.491493191300805,29.965606543922554,North_West,CTRL
5993,17,7.8704042,-15.662094,2006-11-09,17.52838985007504,26.68011799090194,North_West,CTRL
5994,18,6.904014599999999,-15.633660999999998,2006-11-09,17.090253768154938,23.82683556411871,North_West,CTRL
5995,19,7.2437179999999985,-15.756429999999998,2006-11-09,17.341757027718497,24.689704129367684,North_West,CTRL
